p1,p2,truth,prediction
Q04978,Q03619,1,1.0
Q04377,P38013,1,1.0
Q06708,P22213,1,1.0
P18888,P11745,1,1.0
Q02825,P53011,1,1.0
P39935,P34217,1,1.0
P46974,P35817,1,0.9999997615814209
P16658,P08964,1,1.0
P53886,P38970,1,1.0
P43568,P23394,1,1.0
P24814,P06243,1,1.0
Q00578,P39946,1,1.0
P53124,P25582,1,1.0
Q12310,P47089,1,0.9999926090240479
Q06340,P36130,1,1.0
Q08729,P39563,1,0.9999996423721313
P53277,P22141,1,0.9999998807907104
Q92331,P31244,1,1.0
Q07508,P38590,1,1.0
P40328,P38282,1,0.9999997615814209
Q04660,P40003,1,1.0
Q12280,P46949,1,1.0
P42843,P39523,1,1.0
P14747,P07347,1,1.0
P40507,P27515,1,0.9999998807907104
P39926,P32588,1,1.0
P40339,P28007,1,0.9999997615814209
P38431,P38247,1,0.9999994039535522
P47050,P06169,1,1.0
P53939,P12754,1,0.9999996423721313
Q12020,Q05022,1,1.0
Q03900,P41810,1,1.0
Q03790,P00812,1,1.0
Q03254,P31688,1,0.9999998807907104
P38623,P00830,1,1.0
P18759,P14747,1,1.0
P40095,P34253,1,1.0
P50275,P15790,1,1.0
P32582,P32495,1,0.9999998807907104
P36013,P34164,1,1.0
P39715,P32607,1,0.9999991655349731
Q03012,P39723,1,1.0
P33420,P32563,1,0.9998412132263184
P33338,P04147,1,0.9999830722808838
Q08729,P53955,1,1.0
P48240,P32336,1,1.0
Q05881,P40991,1,1.0
P40202,P08524,1,1.0
Q00245,P40018,1,1.0
Q05881,P12904,1,0.9999995231628418
Q06479,P32524,1,1.0
Q03010,P53086,1,1.0
P38068,P25045,1,0.9925662279129028
Q12301,Q12118,1,1.0
Q12452,P32328,1,1.0
P50944,P38339,1,1.0
Q03254,Q02197,1,1.0
P53845,P07270,1,0.9999998807907104
P40160,P18851,1,1.0
Q03897,P19812,1,1.0
P42942,P27999,1,0.9999450445175171
P40327,P32490,1,1.0
P27895,P25575,1,0.9999996423721313
P53244,P53181,1,0.9971315860748291
P40561,P32939,1,0.9999996423721313
P27472,P24868,1,1.0
P32913,P18759,1,1.0
Q05024,Q02629,1,0.9999998807907104
P38555,P32502,1,1.0
P39742,P36029,1,1.0
P32774,P22336,1,0.9999998807907104
P53316,P40988,1,1.0
P48582,P38165,1,1.0
Q04894,P25604,1,1.0
Q12241,P38996,1,1.0
Q00916,P38792,1,1.0
P36018,P27351,1,1.0
P47122,P40563,1,1.0
Q12518,P37012,1,1.0
Q12280,Q04195,1,1.0
P47166,P35201,1,1.0
Q02196,P02400,1,0.9999996423721313
Q06169,Q00416,1,1.0
Q12216,P25370,1,0.9999998807907104
Q03735,P38622,1,1.0
Q08119,Q07963,1,1.0
Q08732,P39960,1,1.0
P50874,P32914,1,0.9999966621398926
P07264,P06100,1,1.0
Q07824,P38555,1,1.0
Q06436,P52490,1,1.0
P53930,P40078,1,1.0
Q04412,O13539,1,0.9999996423721313
Q06409,Q02821,1,1.0
P53211,P52488,1,0.9999995231628418
P53965,P34217,1,1.0
Q04964,P32629,1,0.9999858140945435
P38856,P38013,1,1.0
P53064,P36103,1,0.9999998807907104
P53540,P39960,1,1.0
P38987,P38333,1,0.9999996423721313
P40167,P29703,1,1.0
Q08601,P40186,1,1.0
P41800,P32263,1,1.0
Q00776,P53971,1,0.9999963045120239
P39994,O13539,1,0.9999998807907104
Q08444,P40512,1,1.0
Q03503,P30619,1,0.9999939203262329
P35497,P11745,1,1.0
P39729,P38623,1,1.0
P21192,P09734,1,1.0
Q99385,Q12390,1,1.0
Q01217,P12695,1,1.0
P53032,P41800,1,1.0
P40456,P27692,1,0.9999681711196899
Q12199,P16521,1,1.0
P28795,P06844,1,1.0
Q04839,P38636,1,0.9999864101409912
Q12297,P52491,1,0.9976673722267151
Q12329,P32634,1,1.0
Q07824,P53755,1,1.0
Q06616,Q05881,1,1.0
Q12034,P34216,1,1.0
P53540,P21268,1,1.0
P53036,P25357,1,1.0
Q05881,P40507,1,1.0
Q04067,P53738,1,0.9999996423721313
P27472,P07262,1,1.0
P12754,P05085,1,0.9999998807907104
Q04053,P49687,1,1.0
Q06651,P23642,1,1.0
P50275,P29496,1,1.0
Q12241,P46655,1,1.0
Q99210,P14832,1,0.9999998807907104
P53600,P06242,1,0.999996542930603
Q12102,P53750,1,0.9996484518051147
P13186,P05030,1,1.0
Q04660,P36130,1,1.0
Q07084,Q04934,1,1.0
P47012,P40457,1,0.9999998807907104
Q12499,P39994,1,1.0
Q04562,P19812,1,1.0
Q07381,P32263,1,0.9999998807907104
P17255,P09798,1,1.0
P38705,P33401,1,1.0
P38333,P17555,1,1.0
P41808,P18494,1,1.0
Q08438,P38822,1,1.0
Q04031,P10659,1,1.0
Q08951,P30656,1,1.0
P38989,P32565,1,1.0
Q04031,P22202,1,1.0
P47017,P28708,1,1.0
Q12427,P38748,1,1.0
P38555,P32528,1,0.9999997615814209
P36013,P22133,1,1.0
Q04338,P51996,1,1.0
P46985,P32599,1,1.0
P38084,P23337,1,0.9999984502792358
P35817,P25502,1,1.0
P26448,P06781,1,0.9999998807907104
P41810,P38873,1,1.0
P41814,P32591,1,1.0
P33331,P15442,1,1.0
P53616,P38988,1,0.9999977350234985
P46677,P27514,1,1.0
Q02793,P47029,1,0.9999998807907104
P07347,P06787,1,0.9999998807907104
P48415,P25369,1,1.0
P40066,P07251,1,1.0
P38874,P16467,1,0.9999995231628418
P38751,P06778,1,0.9966128468513489
Q08215,P38792,1,1.0
P38590,P28743,1,1.0
P47912,P39937,1,1.0
Q08491,O13539,1,0.9999998807907104
Q08873,P53968,1,1.0
Q08966,P15807,1,0.9999998807907104
P38276,P22203,1,0.9999995231628418
P35056,P21182,1,1.0
P40574,P25558,1,1.0
Q03558,P40328,1,1.0
P46962,P25390,1,0.999998927116394
P43561,P17442,1,1.0
P41816,P38879,1,1.0
Q01560,P43574,1,1.0
P40963,P22204,1,1.0
P39076,P36124,1,1.0
Q03782,P25604,1,1.0
Q04217,P36124,1,1.0
Q05080,P43592,1,1.0
P38855,P38682,1,1.0
P40055,P36130,1,1.0
Q08285,Q03010,1,0.9999990463256836
P53953,P32800,1,1.0
Q04053,P38291,1,1.0
P39960,P20437,1,1.0
P38749,P32591,1,0.9999997615814209
Q07468,Q04002,1,1.0
Q08911,Q05958,1,0.9999805688858032
Q04377,Q03973,1,1.0
P38785,P25341,1,1.0
P53011,P32364,1,1.0
P38697,P33334,1,1.0
Q03322,P38273,1,0.9999988079071045
Q01590,P38276,1,1.0
P38636,P22213,1,0.9999879598617554
P32480,P24867,1,0.9999998807907104
Q12248,P25719,1,0.999981164932251
P36147,P19955,1,0.9973151087760925
P41911,P37302,1,1.0
Q00618,P32561,1,0.9999994039535522
P38768,P12753,1,1.0
P38348,P25591,1,1.0
Q12260,P32349,1,1.0
Q12420,P39682,1,1.0
Q12264,P43535,1,0.9999990463256836
Q06324,P24482,1,1.0
P51996,P38329,1,1.0
P40465,P38999,1,1.0
Q6Q547,P32571,1,0.9999063014984131
Q08214,P46681,1,0.9999967813491821
P54860,P40395,1,0.999998927116394
Q08119,P36068,1,0.9999997615814209
Q12264,Q03503,1,0.9999195337295532
P32796,P30619,1,0.9999996423721313
P42843,P22213,1,0.9999985694885254
Q05947,P38760,1,0.9999997615814209
P17629,P00830,1,1.0
Q12349,P38264,1,0.9999939203262329
Q12306,P38998,1,1.0
P38634,P37370,1,1.0
P43592,P39079,1,1.0
Q05785,P34758,1,1.0
Q04272,P40079,1,1.0
P53124,P32639,1,0.9999998807907104
P53743,P53298,1,0.9999995231628418
P32873,P23202,1,0.9999997615814209
Q04199,P43639,1,1.0
P40494,P32602,1,1.0
Q03071,P53064,1,0.9999904632568359
Q06651,P49166,1,0.9999991655349731
P33760,P32364,1,1.0
Q03860,O13530,1,0.9999997615814209
Q12021,P89102,1,1.0
Q12004,P41896,1,0.9587612748146057
P47150,P43568,1,0.9999997615814209
Q08962,P40693,1,1.0
P31385,P05986,1,1.0
P47116,P38855,1,1.0
Q08726,P00358,1,0.9999997615814209
P34227,P32559,1,0.9999637603759766
Q03337,P18410,1,1.0
P48568,O74700,1,7.053466833895072e-05
Q12241,P36005,1,1.0
Q12310,P32457,1,0.9999998807907104
P41832,P38339,1,1.0
Q12433,P40479,1,1.0
P39937,P33401,1,1.0
P47054,P32642,1,1.0
Q07442,P39531,1,1.0
P53243,P40422,1,0.9999940395355225
Q04562,P20795,1,1.0
P53344,P46961,1,0.9999990463256836
Q03774,P38716,1,1.0
P54885,P40988,1,0.9999998807907104
P40517,P32773,1,0.9999996423721313
P53738,P38063,1,0.9999992847442627
P43583,P06103,1,1.0
Q04601,P18759,1,1.0
P25343,P06242,1,1.0
P40091,P16892,1,1.0
Q03503,P32917,1,0.9999992847442627
Q08235,P39962,1,1.0
P31412,P06784,1,1.0
P39682,P35197,1,1.0
P42845,P35194,1,1.0
Q12034,P36005,1,1.0
P40515,P38814,1,1.0
P53043,P00812,1,1.0
Q03162,P47160,1,1.0
Q03619,P33333,1,1.0
P53082,P35056,1,1.0
P11709,P07262,1,0.9999997615814209
P33400,P23542,1,1.0
P35688,P15646,1,1.0
P38257,P26263,1,1.0
P47050,P38149,1,1.0
P19882,P09032,1,1.0
Q12100,P38823,1,0.9999997615814209
P53159,P15442,1,1.0
P46995,P40061,1,0.9999995231628418
P43587,P28791,1,0.9999998807907104
P38324,P34730,1,0.9999995231628418
P39702,P35210,1,1.0
Q12098,Q01939,1,0.9999978542327881
P21306,P07283,1,0.9999876022338867
P52488,P20676,1,1.0
P50108,P47019,1,0.9999998807907104
Q12363,P32783,1,1.0
Q01939,P04147,1,1.0
P38874,P30902,1,0.9999853372573853
Q03758,P47017,1,1.0
P53150,P48363,1,0.9999964237213135
P53847,P34253,1,1.0
P47122,P46970,1,1.0
P12962,P10862,1,1.0
P40541,P22137,1,1.0
Q12129,P40164,1,0.9999935626983643
P35181,P32481,1,1.0
Q02932,P22147,1,1.0
Q04338,P27637,1,1.0
Q01389,P38705,1,1.0
Q06644,Q03860,1,1.0
P40151,P36053,1,0.9999994039535522
P38708,P38283,1,1.0
P38229,P02400,1,0.9999996423721313
Q07084,Q05580,1,1.0
Q03532,P47045,1,1.0
P30902,P06782,1,0.9999998807907104
P35190,P32588,1,1.0
P38622,P32867,1,1.0
P47176,P32939,1,0.9999998807907104
Q03330,P40492,1,1.0
P40970,P06775,1,0.9999998807907104
P48606,P16892,1,1.0
P41800,P33338,1,0.9999933242797852
P47029,P40517,1,0.9999997615814209
Q03088,Q00723,1,1.0
P38764,P36165,1,1.0
Q12020,P15873,1,1.0
Q12165,P38990,1,1.0
Q12285,Q04199,1,1.0
Q12447,P36224,1,0.9999998807907104
Q12411,P35184,1,0.9999997615814209
P53280,P20604,1,1.0
P31244,P06782,1,1.0
P38959,P07274,1,0.9999998807907104
P40061,P09734,1,0.9999966621398926
P38801,P36162,1,0.9999994039535522
P47045,P32380,1,1.0
P47167,P21951,1,0.9995125532150269
P53622,P52286,1,1.0
P48836,P43587,1,0.9999995231628418
Q02100,P31383,1,1.0
P38726,P21374,1,0.9999853372573853
Q05874,P32366,1,1.0
P39743,P19735,1,1.0
Q04217,Q00246,1,1.0
Q08726,P40555,1,0.9999997615814209
Q08749,P38072,1,0.9999762773513794
P38334,P00330,1,0.9999994039535522
Q12377,P29703,1,1.0
P46947,P41816,1,1.0
P46669,P26188,1,1.0
P47124,P40010,1,1.0
Q12418,P38810,1,0.9999992847442627
Q06549,P23638,1,0.9999992847442627
P37012,P06243,1,1.0
P38764,P16467,1,1.0
Q99181,P14126,1,1.0
Q01590,P25569,1,1.0
Q04601,P33204,1,1.0
P38801,P06844,1,0.9999998807907104
Q08773,P28320,1,0.9999996423721313
P39743,P25357,1,0.9999997615814209
Q99383,Q08438,1,1.0
Q06525,P34218,1,1.0
P50875,P39706,1,1.0
P33311,P23201,1,1.0
P40005,P32324,1,0.9999995231628418
P32490,P25719,1,1.0
P32364,P18851,1,1.0
P48606,P25344,1,1.0
Q04601,P38820,1,1.0
Q05874,P07991,1,1.0
P53834,P39946,1,1.0
P38861,P07264,1,1.0
Q00245,P14907,1,1.0
Q03619,P25584,1,1.0
P38339,P06103,1,1.0
P42884,P40350,1,0.9999998807907104
P38697,P31374,1,1.0
P38794,P21965,1,1.0
P38922,P30902,1,0.9999991655349731
Q12168,P32490,1,1.0
P38764,P19882,1,1.0
P47912,P30619,1,1.0
P38748,P09032,1,1.0
P22213,P12904,1,0.9999916553497314
Q12199,P38735,1,0.9999986886978149
P53207,P43593,1,0.9999942779541016
Q12301,Q05874,1,1.0
P38631,P38555,1,0.9999951124191284
Q06673,P32264,1,1.0
Q12420,P32350,1,1.0
P21651,P06786,1,0.9999983310699463
Q12365,P53549,1,0.9999996423721313
P39940,P35197,1,1.0
Q03976,P32944,1,0.9999237060546875
Q12380,P40186,1,1.0
P36047,P32800,1,1.0
Q03919,P53068,1,0.9999955892562866
P33203,P18759,1,1.0
P35178,P05318,1,0.9999996423721313
Q12440,Q04004,1,0.9999996423721313
P42846,P37303,1,0.9999996423721313
P43321,P32802,1,0.9999823570251465
P53258,P15790,1,1.0
Q12163,P38903,1,1.0
P38801,P32835,1,0.9999996423721313
P42845,P34244,1,1.0
P39929,P21268,1,1.0
Q12134,P50946,1,1.0
Q04511,P32911,1,0.9999998807907104
P38287,P25389,1,1.0
P47017,P33400,1,1.0
P46680,P08018,1,0.9999995231628418
P13712,P08153,1,1.0
P40509,P38068,1,0.9997113347053528
P39014,P19657,1,1.0
P38636,P25694,1,0.9999964237213135
P27472,P20081,1,1.0
Q06412,P53043,1,1.0
P53152,P12945,1,0.9999831914901733
Q02884,P38310,1,1.0
P48239,P32939,1,0.9999983310699463
P41940,P30624,1,1.0
P53112,P38329,1,1.0
Q04562,P34160,1,0.9999998807907104
Q05024,P04840,1,1.0
P32849,P29366,1,1.0
Q00539,P32800,1,1.0
P34253,P25357,1,0.9999997615814209
P39014,P32605,1,1.0
Q03957,P39940,1,1.0
P53112,P06101,1,1.0
P42951,P24783,1,1.0
Q07786,P50113,1,1.0
P46985,P36085,1,1.0
Q12513,Q04930,1,0.9999998807907104
P38193,P32610,1,0.9999998807907104
Q03784,P53738,1,0.9999992847442627
Q12527,Q07528,1,1.0
P42843,P39927,1,1.0
P40362,P38759,1,1.0
P40507,P00729,1,1.0
P53743,P33201,1,0.9999998807907104
P53538,P38112,1,0.9999966621398926
Q12306,P36124,1,1.0
Q00873,P36168,1,0.9996985197067261
P38992,P36027,1,0.9999994039535522
P53259,P40456,1,0.9999998807907104
Q06169,P47019,1,1.0
P32917,P32911,1,0.9999998807907104
Q12517,P28007,1,1.0
P38232,P33199,1,1.0
Q92331,P42935,1,1.0
P53731,P38823,1,1.0
P08456,P02294,1,0.0010420008329674602
Q06102,P39742,1,0.9999998807907104
P53883,P25591,1,0.9999997615814209
P38265,P31111,1,1.0
Q02804,P36048,1,1.0
P47041,P18410,1,1.0
Q99176,P18962,1,0.9999998807907104
Q03973,P53043,1,1.0
Q03782,P41808,1,1.0
P38922,P34240,1,1.0
P39715,P38620,1,0.9999997615814209
P38346,P15646,1,1.0
P38288,P23776,1,0.9999998807907104
Q05610,Q00723,1,1.0
Q03558,P40479,1,1.0
Q08217,P04821,1,1.0
Q12009,P15303,1,1.0
P53278,P32895,1,1.0
Q12098,P10591,1,0.9999995231628418
P39548,P32319,1,0.9999902248382568
P53259,P46681,1,1.0
P54999,P50101,1,0.9999990463256836
P28795,P04456,1,0.9999998807907104
Q12118,P23201,1,1.0
P50091,P03965,1,0.9999998807907104
P53036,P01120,1,1.0
P53865,P42843,1,0.9999997615814209
P40328,P32324,1,1.0
P53248,P32767,1,1.0
Q03956,P53197,1,1.0
Q12009,Q08235,1,1.0
P25615,P10622,1,1.0
P46673,P36049,1,1.0
Q12734,P19454,1,0.9999905824661255
Q03899,P25646,1,0.9999988079071045
Q05871,P32366,1,1.0
P32790,P02293,1,0.999996542930603
Q07930,P38590,1,1.0
P43583,P33411,1,0.9999998807907104
Q07824,P33411,1,1.0
P32325,P08524,1,0.9999998807907104
P35181,P32325,1,0.9999994039535522
P32525,P28007,1,1.0
P53238,P38759,1,0.9999997615814209
Q04264,P53256,1,1.0
Q03956,P23059,1,0.9999970197677612
P39940,P07264,1,1.0
P53855,P53199,1,1.0
P24004,P09232,1,1.0
P41277,P39968,1,1.0
P38871,P02829,1,1.0
Q12129,P33892,1,0.9999513626098633
Q07622,P30656,1,1.0
P40010,P38810,1,0.9999998807907104
P50275,P40302,1,0.9999998807907104
Q07478,P36120,1,0.9999998807907104
P46949,P25659,1,0.9999998807907104
P39014,P12962,1,1.0
P32909,P23968,1,1.0
Q04491,P47093,1,0.9999998807907104
Q12469,Q02197,1,1.0
P38622,O13553,1,0.9999990463256836
P50094,P33199,1,1.0
P53067,P25360,1,0.9999998807907104
Q99207,Q02196,1,1.0
Q06177,P22224,1,0.999997615814209
P38911,P28274,1,0.9999978542327881
P38886,P38149,1,1.0
P38748,P32898,1,1.0
P38717,P23585,1,1.0
Q99394,P53600,1,0.9999837875366211
P54786,P32581,1,1.0
P48837,P18962,1,1.0
P36048,P32909,1,1.0
Q12199,P40512,1,1.0
P38889,P16521,1,1.0
P53169,P33895,1,1.0
P47041,P11746,1,1.0
Q08215,P38862,1,1.0
Q03373,P40090,1,0.999997615814209
Q04491,P38631,1,0.9999992847442627
Q00916,P40517,1,1.0
P47064,P39729,1,0.9999938011169434
P32527,P08458,1,0.9999990463256836
P38636,P09624,1,0.9999818801879883
P53389,P53388,1,0.9999865293502808
Q12517,P33411,1,1.0
P46655,P15646,1,1.0
Q07508,P06103,1,1.0
P53941,P42945,1,1.0
P38149,P13517,1,0.9999994039535522
P32381,P31374,1,1.0
Q01939,P38749,1,0.9999996423721313
Q04660,P20604,1,1.0
P38132,P25582,1,1.0
P41832,P40048,1,1.0
Q12034,Q04373,1,1.0
Q03768,Q02629,1,1.0
Q12044,P31109,1,1.0
P32776,P20053,1,1.0
Q04233,P39994,1,1.0
P40561,P39081,1,0.9999983310699463
P38805,P36017,1,1.0
Q04964,P40186,1,0.9999970197677612
Q04978,Q02773,1,0.9999990463256836
Q06408,O13559,1,1.0
Q08965,P32589,1,1.0
Q08553,Q06224,1,1.0
Q04031,P40518,1,0.9999991655349731
P38817,P15424,1,0.9985917210578918
Q08492,P09798,1,1.0
P06243,P00729,1,1.0
P89102,P38283,1,1.0
Q06440,P06782,1,1.0
P36172,P23561,1,0.9999982118606567
P38112,P28004,1,1.0
P14904,P08679,1,1.0
P43587,P33314,1,0.9999998807907104
Q07376,Q06651,1,1.0
P04147,P00950,1,0.9999997615814209
P35193,P35169,1,1.0
P40087,P38261,1,1.0
Q03071,P38615,1,0.9999780654907227
P39715,P09435,1,1.0
P53978,P43586,1,0.9999979734420776
P53974,P38623,1,1.0
Q04601,P35194,1,1.0
P42073,P22515,1,1.0
P24583,P07149,1,1.0
P43565,P41318,1,1.0
P40574,P30902,1,0.9999992847442627
Q05080,P39929,1,0.9999997615814209
P53082,P33399,1,0.9999972581863403
P39990,P38153,1,1.0
Q06177,P41318,1,0.9999991655349731
Q08204,P40510,1,0.9999980926513672
Q12009,P17119,1,1.0
Q03096,P39523,1,0.9999995231628418
Q12460,P32599,1,1.0
P38208,P25584,1,0.9999992847442627
P47116,P40016,1,1.0
P40314,P32336,1,0.9999996423721313
P43637,P28707,1,1.0
Q12175,P19524,1,1.0
P42951,P25582,1,1.0
P40096,P36068,1,0.9999998807907104
P40339,P38431,1,0.9999998807907104
P40202,P32485,1,1.0
P46947,P39077,1,0.9999998807907104
P48510,P04386,1,0.9999364614486694
P53269,P20484,1,0.9999998807907104
Q12447,P28708,1,1.0
P53081,P38352,1,1.0
P39944,P06779,1,1.0
P54999,P23638,1,0.999998927116394
P43587,P36161,1,0.999984860420227
P53185,P39705,1,1.0
P53754,P02829,1,1.0
Q05610,Q04921,1,1.0
P53196,P39969,1,1.0
Q08963,Q06407,1,1.0
Q04149,P43561,1,1.0
Q08649,P09734,1,1.0
P50278,P38970,1,0.9999959468841553
Q12256,P48836,1,1.0
P53081,P03965,1,0.9999996423721313
Q12024,P47120,1,1.0
P53731,P15442,1,1.0
P39730,P38228,1,1.0
P40565,P19145,1,1.0
P47165,P38249,1,1.0
Q05874,P38431,1,1.0
P40302,P14359,1,0.9999997615814209
Q08004,P48232,1,0.9999819993972778
P39904,P25296,1,1.0
P39730,P17119,1,1.0
Q12055,P40461,1,0.9999954700469971
P36062,P32525,1,1.0
Q00578,P32571,1,1.0
P39936,P38861,1,1.0
Q99186,P34758,1,1.0
P32905,P28791,1,1.0
Q12060,P27476,1,1.0
Q06676,P38181,1,0.9997987151145935
Q02100,Q00416,1,1.0
P48525,P32774,1,0.9999998807907104
P38764,P12688,1,1.0
P46680,P32328,1,1.0
P38726,P34240,1,0.9999918937683105
P21672,P12754,1,0.9999995231628418
P46947,P07262,1,0.9999998807907104
P38719,P08518,1,1.0
Q07930,Q06164,1,1.0
Q12256,Q05881,1,1.0
Q12050,Q03940,1,0.9999996423721313
P38013,P07866,1,1.0
Q04636,P21538,1,0.9999994039535522
P53955,P32628,1,1.0
Q08601,P32873,1,0.9999998807907104
P53150,P33332,1,0.9999998807907104
P43561,P32600,1,1.0
P38282,P04807,1,1.0
P40450,P39734,1,0.9901808500289917
P48232,P24869,1,0.9999991655349731
P19358,P06700,1,4.018211111067593e-11
Q02892,P48412,1,1.0
Q07844,P40462,1,1.0
P53955,P53032,1,1.0
Q03898,P38990,1,1.0
P38860,P36520,1,5.729771714868548e-07
Q12749,P40151,1,0.9999997615814209
P40453,P35207,1,1.0
Q06628,P33755,1,1.0
P36149,P32773,1,0.999994158744812
Q92331,P31539,1,0.9999891519546509
P32905,P06844,1,1.0
Q08965,P48582,1,1.0
Q12310,P38922,1,0.9999997615814209
P38063,P11154,1,0.9999998807907104
P49704,P33314,1,1.0
P46680,P08964,1,1.0
Q04272,P21965,1,1.0
P26793,P25646,1,0.9999998807907104
P40471,P11433,1,1.0
Q12417,P29509,1,1.0
P36010,P28495,1,0.9999996423721313
Q03208,P32389,1,0.9997149109840393
Q12129,P53086,1,0.9999969005584717
P41813,P20081,1,1.0
P36131,P32366,1,1.0
P36062,P36029,1,1.0
P19882,P17065,1,0.9999998807907104
P40413,P32589,1,1.0
Q02892,P20449,1,1.0
Q08817,P15303,1,1.0
Q03691,P38181,1,0.9999996423721313
P41834,P04807,1,1.0
Q12469,P48361,1,0.9999998807907104
Q07508,P32495,1,0.9999997615814209
Q9URQ3,P40510,1,1.0
P53691,P13711,1,1.0
P40509,P33767,1,0.9999754428863525
P53914,P26798,1,0.9999995231628418
Q04792,P52286,1,1.0
Q06648,P40857,1,0.9999996423721313
Q12157,P35177,1,1.0
P47019,P22543,1,1.0
Q08817,Q04412,1,1.0
Q06137,Q02948,1,0.998191773891449
P32379,P07269,1,1.0
P32835,P15891,1,1.0
P50945,P38237,1,1.0
P40413,P06103,1,1.0
Q04978,P19145,1,1.0
P39077,P00175,1,1.0
Q04089,P14291,1,1.0
P27472,P25558,1,1.0
P09959,P04076,1,1.0
Q06479,P35688,1,1.0
Q03758,P07991,1,1.0
Q06604,P33895,1,1.0
Q06706,P07866,1,1.0
P25569,P11484,1,1.0
P39107,P32873,1,0.9999998807907104
P41814,P36022,1,1.0
P54786,P39744,1,1.0
P53094,P19454,1,1.0
P39969,P22137,1,1.0
Q12220,P38198,1,1.0
Q99210,Q03654,1,1.0
P38291,P14306,1,0.9999998807907104
Q06624,P53313,1,1.0
P32492,P27472,1,1.0
Q12473,P32639,1,1.0
P23639,P00330,1,0.9999997615814209
Q04868,P39904,1,1.0
Q08746,P38334,1,0.9999905824661255
Q08217,P48582,1,1.0
P53540,P22219,1,1.0
Q02948,P10659,1,0.9998455047607422
P40090,P14242,1,1.0
P53196,P47045,1,1.0
Q08004,P38334,1,0.9999963045120239
P38555,P15891,1,1.0
P47050,P40096,1,1.0
Q07623,P09938,1,1.0
Q08817,P39966,1,1.0
P53863,P38855,1,0.9999998807907104
Q12514,P47011,1,1.0
P53845,P32802,1,0.9999988079071045
P29465,P20606,1,0.9999996423721313
Q12044,P13517,1,0.9999998807907104
P14737,P00549,1,1.0
Q04411,P47057,1,0.9999997615814209
P40548,P19414,1,0.9999998807907104
Q12028,P32591,1,1.0
P47822,P32838,1,0.9999951124191284
Q03785,P53859,1,1.0
Q06177,P38786,1,0.9999955892562866
P53900,P32598,1,0.9999992847442627
Q05949,P47113,1,1.0
P52286,P41834,1,1.0
P42951,P35197,1,1.0
Q04004,P14306,1,0.9999997615814209
P35734,P11927,1,1.0
Q12044,Q12021,1,1.0
Q7LIF1,P20676,1,1.0
Q07963,P53322,1,1.0
Q12310,Q01560,1,1.0
Q08144,P40009,1,1.0
P35203,P22515,1,1.0
P46655,P38182,1,1.0
P40555,P40303,1,1.0
P38759,P34077,1,0.9999998807907104
Q12165,P33760,1,0.9999997615814209
P53040,P32895,1,1.0
P32464,P13517,1,0.9999996423721313
Q05949,P34909,1,1.0
Q04792,P40018,1,1.0
P38555,P00729,1,1.0
Q06673,Q00816,1,1.0
Q00416,P18480,1,1.0
P38346,P25659,1,1.0
P38922,P36013,1,1.0
Q04978,P47089,1,0.9999994039535522
Q03956,P48566,1,1.0
P51534,P20053,1,1.0
P54861,P49704,1,1.0
P53112,O14455,1,0.9999997615814209
P32562,P00830,1,1.0
Q00618,P19073,1,0.9999986886978149
P50108,P02829,1,1.0
Q07528,Q07468,1,1.0
P53939,P07149,1,1.0
Q02100,P38249,1,1.0
Q99383,P38829,1,1.0
P33891,P32528,1,1.0
P38555,P32600,1,1.0
Q05778,P38270,1,0.9999994039535522
Q04217,P33420,1,1.0
P48582,P48240,1,0.9999996423721313
Q04411,O13553,1,0.9999946355819702
P53211,P32863,1,0.9999998807907104
P47176,P32835,1,1.0
Q05583,P38682,1,1.0
P38793,P38237,1,1.0
P47103,P22224,1,1.0
P32867,P23624,1,1.0
Q07471,P09435,1,1.0
Q12017,P36024,1,1.0
Q12018,P14904,1,1.0
P50944,P07866,1,1.0
Q04792,Q04087,1,1.0
P29468,P15938,1,0.9999985694885254
Q08951,P38760,1,1.0
P50108,P45819,1,1.0
Q06506,P35691,1,0.9999998807907104
Q03897,P40079,1,1.0
P40561,P39073,1,1.0
P38929,P35184,1,1.0
Q05775,P42846,1,1.0
Q06169,P35056,1,1.0
P53064,P38132,1,1.0
P50106,P27476,1,0.9998831748962402
P47074,P10961,1,0.9999998807907104
P38690,P32496,1,0.9999998807907104
P41816,P39563,1,0.9999991655349731
Q6Q547,P53313,1,0.9999918937683105
P53742,P43588,1,1.0
P33332,P29496,1,1.0
Q04930,P39077,1,1.0
P53551,P08638,1,1.0
P53834,P50101,1,1.0
P23638,P21192,1,1.0
Q12230,P40483,1,1.0
Q02721,P34252,1,0.9993070363998413
P52286,P38431,1,0.9999998807907104
Q99385,P34730,1,0.9999996423721313
P41813,P22224,1,1.0
Q08649,P38863,1,1.0
Q06819,Q04675,1,0.9999972581863403
P16664,P12868,1,1.0
P37370,P20438,1,1.0
Q03018,P38624,1,1.0
Q00362,P46948,1,0.9999996423721313
Q08920,Q03862,1,1.0
Q08119,P38249,1,1.0
P47012,P04046,1,0.9999998807907104
P53829,P20795,1,1.0
Q12754,Q04511,1,1.0
Q03790,P07991,1,1.0
Q12028,P46682,1,1.0
P51996,P32591,1,1.0
Q12020,P39563,1,0.9999964237213135
P23394,P15790,1,1.0
P43565,P40204,1,0.9999995231628418
Q12168,P53124,1,1.0
P38352,P24869,1,1.0
Q04868,P49573,1,1.0
P38696,P31109,1,1.0
Q08923,P39001,1,0.999998927116394
Q12009,P40335,1,1.0
